250	0
252	0
254	0
256	0
258	0
260	0
262	0
264	0
266	0
268	0
270	0
272	0
274	0
276	0
278	0
280	0
282	0.01
284	0.01
286	0.01
288	0.01
290	0.01
292	0.01
294	0.02
296	0.02
298	0.03
300	0.03
302	0.04
304	0.07
306	0.09
308	0.12
310	0.13
312	0.16
314	0.2
316	0.23
318	0.29
320	0.35
322	0.43
324	0.54
326	0.68
328	0.88
330	1.15
332	1.56
334	2.11
336	2.79
338	3.64
340	4.76
342	6.33
344	8.34
346	10.75
348	13.56
350	16.75
352	20.31
354	23.98
356	27.79
358	31.87
360	36.52
362	41.35
364	46.11
366	50.54
368	54.29
370	57.73
372	60.82
374	63.61
376	65.81
378	67.42
380	68.41
382	69.39
384	69.83
386	70.36
388	70.38
390	70.49
392	70.67
394	70.81
396	71.01
398	70.93
400	71.19
402	71.36
404	71.56
406	71.64
408	71.86
410	72.44
412	73.17
414	73.94
416	74.59
418	75.25
420	75.9
422	76.7
424	77.44
426	78.22
428	79.01
430	79.85
432	80.59
434	81.43
436	81.87
438	82.43
440	82.74
442	83.25
444	83.68
446	84.32
448	84.83
450	85.31
452	85.58
454	85.72
456	85.77
458	85.74
460	85.73
462	85.66
464	85.51
466	85.35
468	85.06
470	84.8
472	84.49
474	84.03
476	83.7
478	83.31
480	83.06
482	82.67
484	82.35
486	82.04
488	81.43
490	80.97
492	80.59
494	80.27
496	79.92
498	79.65
500	79.39
502	79.03
504	78.67
506	78.47
508	78.24
510	77.87
512	77.7
514	77.48
516	77.37
518	77.18
520	77.32
522	77.3
524	77.36
526	77.18
528	77.28
530	77.18
532	77.25
534	77.26
536	77.34
538	77.39
540	77.58
542	77.73
544	77.95
546	77.95
548	78.22
550	78.26
552	78.48
554	78.59
556	78.79
558	79.07
560	79.33
562	79.76
564	79.91
566	80.19
568	80.35
570	80.7
572	80.8
574	81.05
576	81.25
578	81.58
580	81.82
582	82.04
584	82.41
586	82.75
588	82.98
590	83.16
592	83.33
594	83.69
596	83.95
598	84.17
600	84.45
602	84.89
604	85.29
606	85.59
608	85.63
610	85.87
612	86.08
614	86.23
616	86.42
618	86.56
620	86.74
622	86.73
624	86.7
626	86.58
628	86.79
630	87.01
632	87.43
634	87.5
636	87.55
638	87.63
640	87.55
642	87.48
644	87.37
646	87.33
648	87.31
650	87.29
652	87.57
654	87.45
656	87.25
658	86.45
660	86.5
662	86.53
664	86.8
666	86.63
668	86.49
670	86.96
672	86.7
674	86.83
676	86.18
678	86.58
680	86.26
682	86.34
684	86.03
686	85.87
688	85.49
690	85.27
692	85.22
694	84.93
696	84.75
698	84.49
700	84.44
702	84.19
704	84.05
706	83.81
708	83.64
710	83.57
712	83.22
714	82.46
716	82.59
718	82.61
720	82.63
722	82.32
724	82.34
726	82.08
728	81.86
730	81.66
732	81.86
734	81.68
736	81.29
738	80.82
740	80.68
742	80.56
744	80.35
746	80.11
748	80.2
750	79.96
752	79.87
754	79.79
756	79.79
758	79.78
760	79.61
762	79.47
764	79.33
766	79.19
768	79.13
770	79.04
772	78.83
774	78.7
776	78.47
778	78.38
780	78.46
782	78.41
784	78.25
786	78.17
788	78.09
790	78.12
792	78.11
794	78.04
796	78.01
798	77.94
800	77.87
802	78
804	78.01
806	77.92
808	77.8
810	77.7
812	77.68
814	77.54
816	77.46
818	77.52
820	77.41
822	77.26
824	77.26
826	77.33
828	77.34
830	77.41
832	77.4
834	77.4
836	77.34
838	77.35
840	77.45
842	77.44
844	77.42
846	77.41
848	77.41
850	77.47
852	77.48
854	77.54
856	77.51
858	77.49
860	77.52
862	77.58
864	77.58
866	77.63
868	77.62
870	77.67
872	77.67
874	77.74
876	77.74
878	77.78
880	77.76
882	77.81
884	77.8
886	77.82
888	77.85
890	77.88
892	77.9
894	77.95
896	77.96
898	78.02
900	78.04
902	78.1
904	78.13
906	78.18
908	78.23
910	78.28
912	78.33
914	78.37
916	78.4
918	78.46
920	78.48
922	78.54
924	78.57
926	78.64
928	78.64
930	78.68
932	78.73
934	78.79
936	78.83
938	78.87
940	78.91
942	78.95
944	78.97
946	79.05
948	79.1
950	79.13
952	79.18
954	79.21
956	79.26
958	79.3
960	79.35
962	79.38
964	79.43
966	79.46
968	79.51
970	79.54
972	79.59
974	79.61
976	79.66
978	79.69
980	79.75
982	79.76
984	79.81
986	79.82
988	79.87
990	79.9
992	79.94
994	79.96
996	80
998	80.03
1000	80.06
1002	80.09
1004	80.12
1006	80.13
1008	80.16
1010	80.18
1012	80.21
1014	80.22
1016	80.24
1018	80.27
1020	80.28
1022	80.31
1024	80.33
1026	80.35
1028	80.38
1030	80.39
1032	80.41
1034	80.43
1036	80.44
1038	80.46
1040	80.47
1042	80.48
1044	80.49
1046	80.5
1048	80.51
1050	80.51
1052	80.51
1054	80.53
1056	80.53
1058	80.53
1060	80.53
1062	80.53
1064	80.53
1066	80.55
1068	80.55
1070	80.55
1072	80.54
1074	80.54
1076	80.54
1078	80.53
1080	80.53
1082	80.52
1084	80.51
1086	80.5
1088	80.49
1090	80.48
1092	80.47
1094	80.48
1096	80.45
1098	80.43
1100	80.42
1102	80.4
1104	80.39
1106	80.37
1108	80.35
1110	80.33
1112	80.29
1114	80.3
1116	80.27
1118	80.25
1120	80.23
1122	80.21
1124	80.2
1126	80.18
1128	80.16
1130	80.14
1132	80.11
1134	80.09
1136	80.06
1138	80.04
1140	80
1142	79.96
1144	79.93
1146	79.91
1148	79.86
1150	79.83
1152	79.79
1154	79.78
1156	79.74
1158	79.71
1160	79.67
1162	79.64
1164	79.6
1166	79.59
1168	79.55
1170	79.53
1172	79.49
1174	79.45
1176	79.42
1178	79.39
1180	79.36
1182	79.33
1184	79.28
1186	79.25
1188	79.21
1190	79.17
1192	79.13
1194	79.09
1196	79.04
1198	79.01
1200	78.97
1202	78.92
1204	78.88
1206	78.83
1208	78.79
1210	78.75
1212	78.71
1214	78.68
1216	78.63
1218	78.59
1220	78.54
1222	78.49
1224	78.45
1226	78.4
1228	78.35
1230	78.3
1232	78.25
1234	78.2
1236	78.14
1238	78.09
1240	78.04
1242	77.98
1244	77.94
1246	77.87
1248	77.83
1250	77.78
1252	77.73
1254	77.69
1256	77.63
1258	77.59
1260	77.54
1262	77.49
1264	77.46
1266	77.41
1268	77.37
1270	77.32
1272	77.26
1274	77.21
1276	77.16
1278	77.11
1280	77.07
1282	77.01
1284	76.96
1286	76.9
1288	76.86
1290	76.81
1292	76.76
1294	76.71
1296	76.66
1298	76.59
1300	76.55
1302	76.49
1304	76.43
1306	76.38
1308	76.34
1310	76.28
1312	76.23
1314	76.18
1316	76.13
1318	76.07
1320	76.02
1322	75.98
1324	75.92
1326	75.86
1328	75.8
1330	75.73
1332	75.67
1334	75.6
1336	75.55
1338	75.47
1340	75.39
1342	75.33
1344	75.28
1346	75.22
1348	75.17
1350	75.1
1352	75.05
1354	74.97
1356	74.91
1358	74.85
1360	74.8
1362	74.71
1364	74.64
1366	74.57
1368	74.52
1370	74.44
1372	74.39
1374	74.33
1376	74.26
1378	74.18
1380	74.12
1382	74.04
1384	73.98
1386	73.89
1388	73.82
1390	73.73
1392	73.66
1394	73.57
1396	73.5
1398	73.38
1400	73.31
1402	73.21
1404	73.15
1406	73.07
1408	73.01
1410	72.93
1412	72.87
1414	72.78
1416	72.74
1418	72.67
1420	72.61
1422	72.52
1424	72.45
1426	72.37
1428	72.3
1430	72.24
1432	72.18
1434	72.1
1436	72.04
1438	71.97
1440	71.91
1442	71.82
1444	71.76
1446	71.7
1448	71.63
1450	71.55
1452	71.49
1454	71.42
1456	71.36
1458	71.27
1460	71.21
1462	71.13
1464	71.05
1466	70.96
1468	70.89
1470	70.8
1472	70.73
1474	70.64
1476	70.58
1478	70.49
1480	70.42
1482	70.33
1484	70.25
1486	70.16
1488	70.08
1490	69.99
1492	69.91
1494	69.81
1496	69.73
1498	69.63
1500	69.55
1502	69.46
1504	69.37
1506	69.27
1508	69.19
1510	69.1
1512	69
1514	68.91
1516	68.83
1518	68.72
1520	68.63
1522	68.52
1524	68.44
1526	68.33
1528	68.23
1530	68.13
1532	68.03
1534	67.93
1536	67.84
1538	67.73
1540	67.63
1542	67.52
1544	67.43
1546	67.32
1548	67.22
1550	67.1
1552	66.99
1554	66.87
1556	66.77
1558	66.66
1560	66.55
1562	66.44
1564	66.34
1566	66.22
1568	66.12
1570	65.99
1572	65.9
1574	65.79
1576	65.68
1578	65.57
1580	65.46
1582	65.34
1584	65.23
1586	65.11
1588	65.01
1590	64.87
1592	64.74
1594	64.61
1596	64.49
1598	64.36
1600	64.25
1602	64.12
1604	64.01
1606	63.88
1608	63.78
1610	63.65
1612	63.55
1614	63.42
1616	63.31
1618	63.19
1620	63.08
1622	62.95
1624	62.83
1626	62.72
1628	62.61
1630	62.48
1632	62.37
1634	62.25
1636	62.14
1638	62.01
1640	61.9
1642	61.78
1644	61.65
1646	61.51
1648	61.38
1650	61.24
1652	61.11
1654	60.96
1656	60.85
1658	60.7
1660	60.55
1662	60.42
1664	60.28
1666	60.14
1668	60.02
1670	59.89
1672	59.76
1674	59.6
1676	59.46
1678	59.34
1680	59.2
1682	59.1
1684	58.96
1686	58.81
1688	58.69
1690	58.57
1692	58.45
1694	58.33
1696	58.2
1698	58.09
1700	57.95
1702	57.81
1704	57.68
1706	57.53
1708	57.39
1710	57.27
1712	57.13
1714	56.99
1716	56.84
1718	56.67
1720	56.55
1722	56.4
1724	56.25
1726	56.12
1728	55.94
1730	55.81
1732	55.66
1734	55.5
1736	55.38
1738	55.25
1740	55.13
1742	55
1744	54.85
1746	54.74
1748	54.59
1750	54.44
1752	54.31
1754	54.16
1756	54.01
1758	53.87
1760	53.73
1762	53.58
1764	53.41
1766	53.26
1768	53.11
1770	53
1772	52.84
1774	52.71
1776	52.56
1778	52.41
1780	52.27
1782	52.15
1784	52
1786	51.87
1788	51.72
1790	51.62
1792	51.46
1794	51.32
1796	51.18
1798	51.04
1800	50.89
1802	50.73
1804	50.55
1806	50.38
1808	50.2
1810	50.05
1812	49.91
1814	49.75
1816	49.58
1818	49.41
1820	49.29
1822	49.17
1824	49.02
1826	48.9
1828	48.77
1830	48.61
1832	48.5
1834	48.4
1836	48.3
1838	48.18
1840	48.08
1842	47.97
1844	47.86
1846	47.72
1848	47.6
1850	47.43
1852	47.28
1854	47.15
1856	47.02
1858	46.9
1860	46.8
1862	46.68
1864	46.58
1866	46.45
1868	46.35
1870	46.26
1872	46.12
1874	45.99
1876	45.87
1878	45.72
1880	45.59
1882	45.45
1884	45.36
1886	45.27
1888	45.14
1890	45.06
1892	44.98
1894	44.88
1896	44.76
1898	44.68
1900	44.54
1902	44.41
1904	44.29
1906	44.15
1908	44.01
1910	43.86
1912	43.68
1914	43.59
1916	43.41
1918	43.32
1920	43.19
1922	43.03
1924	42.92
1926	42.78
1928	42.66
1930	42.57
1932	42.47
1934	42.35
1936	42.21
1938	42.09
1940	42
1942	41.88
1944	41.8
1946	41.69
1948	41.54
1950	41.39
1952	41.34
1954	41.28
1956	41.21
1958	41.08
1960	40.99
1962	40.9
1964	40.76
1966	40.64
1968	40.57
1970	40.47
1972	40.34
1974	40.2
1976	40.11
1978	40.01
1980	39.9
1982	39.8
1984	39.74
1986	39.61
1988	39.43
1990	39.32
1992	39.21
1994	39.08
1996	38.97
1998	38.88
2000	38.78
2002	38.66
2004	38.53
2006	38.48
2008	38.38
2010	38.29
2012	38.23
2014	38.14
2016	38.01
2018	37.95
2020	37.88
2022	37.81
2024	37.73
2026	37.63
2028	37.54
2030	37.45
2032	37.35
2034	37.25
2036	37.09
2038	36.96
2040	36.88
2042	36.8
2044	36.68
2046	36.53
2048	36.41
2050	36.27
2052	36.16
2054	36.09
2056	35.96
2058	35.87
2060	35.74
2062	35.72
2064	35.67
2066	35.55
2068	35.53
2070	35.47
2072	35.37
2074	35.28
2076	35.15
2078	35.12
2080	35
2082	34.93
2084	34.88
2086	34.76
2088	34.73
2090	34.71
2092	34.68
2094	34.62
2096	34.46
2098	34.34
2100	34.25
2102	34.13
2104	34.1
2106	33.95
2108	33.79
2110	33.68
2112	33.53
2114	33.49
2116	33.43
2118	33.36
2120	33.3
2122	33.17
2124	33.01
2126	32.92
2128	32.81
2130	32.78
2132	32.67
2134	32.63
2136	32.49
2138	32.42
2140	32.28
2142	32.22
2144	32.24
2146	32.23
2148	32.13
2150	32
2152	31.93
2154	31.88
2156	31.77
2158	31.71
2160	31.69
2162	31.49
2164	31.38
2166	31.27
2168	31.26
2170	31.1
2172	30.97
2174	30.99
2176	30.95
2178	30.85
2180	30.77
2182	30.61
2184	30.53
2186	30.41
2188	30.34
2190	30.2
2192	30.01
2194	29.75
2196	29.63
2198	29.49
2200	29.45
2202	29.44
2204	29.35
2206	29.31
2208	29.33
2210	29.23
2212	29.22
2214	29.1
2216	29.13
2218	29.01
2220	28.91
2222	28.78
2224	28.64
2226	28.51
2228	28.5
2230	28.39
2232	28.33
2234	28.25
2236	28.15
2238	28.01
2240	27.93
2242	27.8
2244	27.72
2246	27.65
2248	27.65
2250	27.66
2252	27.55
2254	27.55
2256	27.53
2258	27.49
2260	27.55
2262	27.46
2264	27.36
2266	27.36
2268	27.24
2270	27.19
2272	27.13
2274	27.01
2276	26.96
2278	26.87
2280	26.95
2282	26.9
2284	26.84
2286	26.87
2288	26.79
2290	26.77
2292	26.81
2294	26.84
2296	26.71
2298	26.58
2300	26.62
2302	26.47
2304	26.38
2306	26.35
2308	26.23
2310	26.17
2312	26.01
2314	26.07
2316	26.09
2318	26.01
2320	26.06
2322	26.02
2324	26.03
2326	25.97
2328	25.84
2330	25.84
2332	25.8
2334	25.69
2336	25.56
2338	25.49
2340	25.39
2342	25.26
2344	25.29
2346	25.36
2348	25.23
2350	25.13
2352	25.1
2354	25.04
2356	24.92
2358	24.86
2360	24.78
2362	24.71
2364	24.67
2366	24.58
2368	24.46
2370	24.41
2372	24.25
2374	24.24
2376	24.16
2378	24.23
2380	24.04
2382	23.9
2384	23.98
2386	23.88
2388	23.97
2390	24.06
2392	23.93
2394	23.92
2396	23.7
2398	23.73
2400	23.64
2402	23.69
2404	23.69
2406	23.45
2408	23.28
2410	23.27
2412	23.21
2414	23.29
2416	23.21
2418	23.32
2420	23.13
2422	22.92
2424	22.88
2426	22.96
2428	22.84
2430	22.77
2432	22.68
2434	22.81
2436	22.46
2438	22.46
2440	22.58
2442	22.44
2444	22.34
2446	22.39
2448	22.27
2450	22.21
2452	21.87
2454	21.95
2456	21.71
2458	21.44
2460	21.45
2462	21.15
2464	20.99
2466	21.08
2468	21.06
2470	21.2
2472	21.15
2474	21.12
2476	21.21
2478	21.22
2480	21.31
2482	21.2
2484	21.11
2486	21.05
2488	21
2490	20.96
2492	21.14
2494	21.08
2496	21.13
2498	21.11
2500	21.23
2502	21.34
2504	21.41
2506	21.18
2508	21.17
2510	21.39
2512	21.32
2514	21.3
2516	21.2
2518	21
2520	20.75
2522	20.64
2524	20.5
2526	20.6
2528	20.09
2530	20.21
2532	19.83
2534	19.74
2536	19.7
2538	19.61
2540	19.51
2542	19.86
2544	19.34
2546	19.33
2548	19.2
2550	19.6
2552	19.77
2554	19.7
2556	20.06
2558	19.47
2560	19.42
2562	19.43
2564	19.06
2566	19.65
2568	18.99
2570	19.18
2572	19.37
2574	18.63
2576	19.23
2578	19.14
2580	19.34
2582	19.76
2584	18.98
2586	19.33
2588	19.04
2590	18.38
2592	18.54
2594	18.23
2596	17.91
2598	17.72
2600	17.44
