-40	40	264762082193624000000
-35	40	273033160698069000000
-30	40	271793564509193000000
-25	40	276831238093624000000
-20	40	279045470379908000000
-15	40	285067433101173000000
-10	40	299686891281834000000
-5	40	314754209341508000000
0	40	276405754966356000000
5	40	290183089068327000000
10	40	292925519068612000000
15	40	281210732056884000000
20	40	283543164520107000000
25	40	261955266441081000000
30	40	255156980494528000000
35	40	247488764071415000000
40	40	256599147555131000000
-40	35	271579580981999000000
-35	35	274531753006346000000
-30	35	274251948210589000000
-25	35	275189369227640000000
-20	35	272112093677685000000
-15	35	278599234643858000000
-10	35	295967755908906000000
-5	35	315811463690042000000
0	35	333015965880876000000
5	35	284979797201889000000
10	35	298713893670565000000
15	35	304658555413536000000
20	35	284154188109713000000
25	35	279477215280156000000
30	35	274222361946457000000
35	35	263569098542025000000
40	35	248079784957052000000
-40	30	279569885996972000000
-35	30	277921205837984000000
-30	30	280457617734449000000
-25	30	291870792079489000000
-20	30	306368291211686000000
-15	30	327185973702030000000
-10	30	342716603342867000000
-5	30	356384236553789000000
0	30	278366750185089000000
5	30	278224023382295000000
10	30	287228812875003000000
15	30	308613011828075000000
20	30	301810484181280000000
25	30	297247652265074000000
30	30	280208945729325000000
35	30	279439449686709000000
40	30	279865884348861000000
-40	25	284242661205535000000
-35	25	281137486032589000000
-30	25	283375887014964000000
-25	25	299074835699596000000
-20	25	304885740002675000000
-15	25	327909988268340000000
-10	25	349710061743669000000
-5	25	361287020876733000000
0	25	367062865458247000000
5	25	285188700052826000000
10	25	291625504475036000000
15	25	294520477944399000000
20	25	299650071796298000000
25	25	298178318668429000000
30	25	297609841766977000000
35	25	287970151956386000000
40	25	292083896103693000000
-40	20	299857925539314000000
-35	20	306536132712353000000
-30	20	318607239202078000000
-25	20	340193349558571000000
-20	20	358102174903314000000
-15	20	367110427026965000000
-10	20	370561967109247000000
-5	20	367362394418984000000
0	20	282480313860816000000
5	20	282076038737707000000
10	20	285385011731500000000
15	20	287125526228602000000
20	20	289575685674079000000
25	20	293296544073390000000
30	20	317902240744209000000
35	20	303885413822522000000
40	20	297356315901830000000
-40	15	302649718765807000000
-35	15	309203359969432000000
-30	15	329669813776780000000
-25	15	346386024300810000000
-20	15	358817141417722000000
-15	15	364043699118235000000
-10	15	366661196900709000000
-5	15	359457263941046000000
0	15	345476628921123000000
5	15	291412417666512000000
10	15	292775114605947000000
15	15	293951208240788000000
20	15	297057290294692000000
25	15	309942057152140000000
30	15	326228191715422000000
35	15	325395551082940000000
40	15	314409380864752000000
-40	10	339956954851028000000
-35	10	353600052081033000000
-30	10	357619678434311000000
-25	10	362944161891676000000
-20	10	352460918629013000000
-15	10	340044856251829000000
-10	10	325700746416950000000
-5	10	311751589267676000000
0	10	316062954664326000000
5	10	309304456887693000000
10	10	301914468183750000000
15	10	294373829913065000000
20	10	294738373191676000000
25	10	307788761595785000000
30	10	317235491774467000000
35	10	327133990032224000000
40	10	333788221847420000000
-40	5	336938853721513000000
-35	5	365083214472874000000
-30	5	367044680397184000000
-25	5	364973851952721000000
-20	5	363155458878452000000
-15	5	338404837308031000000
-10	5	319808786263277000000
-5	5	294140577793231000000
0	5	273518098680695000000
5	5	323753584460915000000
10	5	306078763305753000000
15	5	303833402580148000000
20	5	303681046429031000000
25	5	305271035956312000000
30	5	306990836786053000000
35	5	335573236057061000000
40	5	351649296311646000000
-40	0	247771408658054000000
-35	0	228975537200389000000
-30	0	195961935433879000000
-25	0	143247937268620000000
-20	0	113971799971436000000
-15	0	95396798525150900000
-10	0	74302584365501800000
-5	0	75465966648556500000
0	0	267320607286967000000
5	0	287615521377934000000
10	0	303069557107544000000
15	0	309294075050111000000
20	0	320434942309405000000
25	0	331710855895262000000
30	0	325201187754505000000
35	0	314233319179280000000
40	0	301962745913427000000
-40	-5	264921956821323000000
-35	-5	244469555933756000000
-30	-5	224082468099683000000
-25	-5	205152337238158000000
-20	-5	187950211585108000000
-15	-5	146229744352103000000
-10	-5	117678369637855000000
-5	-5	86460807760697800000
0	-5	79847479655133000000
5	-5	287599904035356000000
10	-5	308647402673070000000
15	-5	321255621469672000000
20	-5	327209157343909000000
25	-5	330545565497404000000
30	-5	325214316135584000000
35	-5	322985222208947000000
40	-5	311154307598135000000
-40	-10	272625168852008000000
-35	-10	252883731333173000000
-30	-10	226900606982334000000
-25	-10	205778652884044000000
-20	-10	149071503576346000000
-15	-10	118028000022256000000
-10	-10	97363540095311200000
-5	-10	75150802129031500000
0	-10	289960357805745000000
5	-10	311886984441175000000
10	-10	330310205773549000000
15	-10	341864761135939000000
20	-10	335410438212711000000
25	-10	338236494738621000000
30	-10	335970214495207000000
35	-10	334086056674923000000
40	-10	312614998139113000000
-40	-15	306976369008903000000
-35	-15	279905008706942000000
-30	-15	250463005524018000000
-25	-15	225880089124897000000
-20	-15	210956410760922000000
-15	-15	183230254654314000000
-10	-15	154720566687313000000
-5	-15	141626228187590000000
0	-15	107291964423841000000
5	-15	328160422208403000000
10	-15	337279983509129000000
15	-15	349740904935410000000
20	-15	346241234074267000000
25	-15	347676539404696000000
30	-15	318076471701231000000
35	-15	314880291208355000000
40	-15	309858484120211000000
-40	-20	310595850557263000000
-35	-20	288130712244860000000
-30	-20	261861927229570000000
-25	-20	236059124140839000000
-20	-20	228686621914682000000
-15	-20	198036026109847000000
-10	-20	163049123173929000000
-5	-20	134222455816103000000
0	-20	337060955081043000000
5	-20	346035806743294000000
10	-20	360046223763792000000
15	-20	359265510893216000000
20	-20	351210418221756000000
25	-20	341368981142606000000
30	-20	325466722802536000000
35	-20	312587802701044000000
40	-20	305218970998422000000
-40	-25	343006174063309000000
-35	-25	320591277753282000000
-30	-25	298631161544025000000
-25	-25	269299514461843000000
-20	-25	241312428512794000000
-15	-25	226676602420199000000
-10	-25	207151337850470000000
-5	-25	195700854999797000000
0	-25	167058990224060000000
5	-25	360262298863241000000
10	-25	359127266517972000000
15	-25	347719753138630000000
20	-25	333533958440927000000
25	-25	318986881525180000000
30	-25	313391170591101000000
35	-25	310360509175480000000
40	-25	304480043039991000000
-40	-30	341790271701223000000
-35	-30	321263601225632000000
-30	-30	301213371088290000000
-25	-30	275021513686377000000
-20	-30	250649203026635000000
-15	-30	234838188872702000000
-10	-30	217010050685753000000
-5	-30	200773959951974000000
0	-30	353894188061344000000
5	-30	355359596931444000000
10	-30	355299646725528000000
15	-30	342043575720958000000
20	-30	340361491326297000000
25	-30	314316687111987000000
30	-30	309822784111225000000
35	-30	300888739127972000000
40	-30	300989101563298000000
-40	-35	355662514650347000000
-35	-35	353749190617663000000
-30	-35	343362048569212000000
-25	-35	332089640728205000000
-20	-35	303863672057147000000
-15	-35	276226148566784000000
-10	-35	242533534819788000000
-5	-35	225145290495796000000
0	-35	212386889460269000000
5	-35	346772535679013000000
10	-35	328889666897156000000
15	-35	321052981564440000000
20	-35	312705477876120000000
25	-35	315071345431517000000
30	-35	320324909377475000000
35	-35	354181692361649000000
40	-35	373181762747409000000
-40	-40	355571596971225000000
-35	-40	359196827319405000000
-30	-40	348024706281774000000
-25	-40	337514579353364000000
-20	-40	316094216325221000000
-15	-40	283196888269466000000
-10	-40	257426851415516000000
-5	-40	231693807707338000000
0	-40	354987249880699000000
5	-40	341033219176324000000
10	-40	329673990263623000000
15	-40	320731972784219000000
20	-40	307927590475366000000
25	-40	314739390583432000000
30	-40	326421531951470000000
35	-40	355005113395688000000
40	-40	385681805367629000000

