-40	40	12
-35	40	13.920862
-30	40	20.056552
-25	40	29.093712
-20	40	39.424603
-15	40	52.573894
-10	40	68.295834
-5	40	89.580053
0	40	107.70336
5	40	135.672545
10	40	174.073543
15	40	222.339058
20	40	291.243196
25	40	368.096908
30	40	512.666377
35	40	757.372368
40	40	1125.475659
40	35	531.717695
35	35	412.406734
30	35	315.926449
25	35	251.589631
20	35	199.469271
15	35	157.381438
10	35	128.46808
5	35	106.04333
0	35	83.329209
-5	35	66.856781
-10	35	49.580916
-15	35	38.700396
-20	35	27.684066
-25	35	18.091028
-30	35	11.805055
-35	35	8.159971
-40	35	6.037472
-40	30	4.643286
-35	30	5.52608
-30	30	6.932454
-25	30	10.412171
-20	30	16.038167
-15	30	22.906333
-10	30	33.139877
-5	30	46.399169
0	30	59.75502
5	30	76.283042
10	30	95.598076
15	30	114.372097
20	30	142.867043
25	30	180.824082
30	30	216.992933
35	30	265.908947
40	30	289.04014
40	25	233.677133
35	25	200.0
30	25	159.676855
25	25	128.237259
20	25	106.011802
15	25	87.620235
10	25	70.106108
5	25	54.304269
0	25	40.278752
-5	25	29.786708
-10	25	19.844223
-15	25	12.970124
-20	25	8.597123
-25	25	6.352418
-30	25	5.030476
-35	25	4.374001
-40	25	4.003297
-40	20	4.239608
-35	20	3.884892
-30	20	4.029277
-25	20	4.632794
-20	20	5.620503
-15	20	7.602418
-10	20	10.610011
-5	20	17.142786
0	20	24.698646
5	20	35.77381
10	20	47.986517
15	20	60.780517
20	20	77.123313
25	20	94.397911
30	20	112.8946
35	20	136.505973
40	20	140.545889
40	15	130.600728
35	15	102.255474
30	15	84.867411
25	15	68.745665
20	15	53.822886
15	15	41.129506
10	15	30.949659
5	15	21.738916
0	15	15.054204
-5	15	10.036471
-10	15	6.680156
-15	15	5.155876
-20	15	4.296562
-25	15	3.843426
-30	15	3.748501
-35	15	4.118206
-40	15	4.929557
-40	10	8.470724
-35	10	5.838829
-30	10	4.507394
-25	10	3.838929
-20	10	3.843426
-15	10	4.154177
-10	10	4.843126
-5	10	6.184053
0	10	8.668565
5	10	12.468025
10	10	17.970325
15	10	25.073131
20	10	34.516784
25	10	46.524552
30	10	59.611294
35	10	75.464785
40	10	89.495881
40	5	60.503737
35	5	51.455198
30	5	39.711429
25	5	29.522016
20	5	21.667987
15	5	15.098912
10	5	10.807854
5	5	7.811252
0	5	5.919764
-5	5	4.708733
-10	5	4.030276
-15	5	3.825939
-20	5	4.067246
-25	5	4.995503
-30	5	7.314149
-35	5	10.52458
-40	5	15.185352
-40	0	23.926411
-35	0	17.93276
-30	0	12.756297
-25	0	8.351319
-20	0	5.646766
-15	0	4.345241
-10	0	3.94984
-5	0	4.061251
0	0	4.665768
5	0	5.63699
10	0	7.017386
15	0	9.550384
20	0	13.052907
25	0	18.788589
30	0	26.135689
35	0	34.483782
40	0	41.6989
40	-5	29.991075
35	-5	23.074629
30	-5	16.940447
25	-5	12.305156
20	-5	9.072742
15	-5	7.117806
10	-5	5.55056
5	-5	4.635292
0	-5	4.16217
-5	-5	4.195144
-10	-5	4.838129
-15	-5	6.389888
-20	-5	9.573841
-25	-5	14.36151
-30	-5	20.030749
-35	-5	26.524842
-40	-5	35.004463
-40	-10	54.762251
-35	-10	38.228875
-30	-10	28.617471
-25	-10	21.90755
-20	-10	15.986709
-15	-10	10.834333
-10	-10	7.393585
-5	-10	5.430156
0	-10	4.618305
5	-10	4.463429
10	-10	4.819145
15	-10	5.691447
20	-10	6.967926
25	-10	8.896382
30	-10	11.98891
35	-10	15.504098
40	-10	20.231131
40	-15	14.440947
35	-15	11.776169
30	-15	9.19964
25	-15	7.404076
20	-15	5.98771
15	-15	5.197342
10	-15	4.806655
5	-15	5.022482
0	-15	5.983513
-5	-15	8.067046
-10	-15	11.631694
-15	-15	16.828535
-20	-15	23.070821
-25	-15	30.574296
-30	-15	40.960034
-35	-15	55.937326
-40	-15	92.138001
-40	-20	168.66047
-35	-20	93.635686
-30	-20	61.707404
-25	-20	43.158158
-20	-20	32.174732
-15	-20	24.256101
-10	-20	17.732541
-5	-20	12.714694
0	-20	9.019284
5	-20	6.716627
10	-20	5.604017
15	-20	5.308753
20	-20	5.648481
25	-20	6.506121
30	-20	8.044467
35	-20	9.753698
40	-20	11.752097
40	-25	10.731916
35	-25	8.660505
30	-25	7.222584
25	-25	6.256495
20	-25	5.996202
15	-25	6.206845
10	-25	7.249201
5	-25	9.830133
0	-25	13.519684
-5	-25	18.774482
-10	-25	26.200162
-15	-25	34.771399
-20	-25	46.886157
-25	-25	66.010611
-30	-25	101.254131
-35	-25	178.708767
-40	-25	380.132173
-40	-30	1246.395083
-35	-30	391.397954
-30	-30	178.646102
-25	-30	104.728623
-20	-30	69.786347
-15	-30	50.091725
-10	-30	34.946448
-5	-30	26.991373
0	-30	20.255928
5	-30	14.783674
10	-30	11.155574
15	-30	7.97352
20	-30	7.369473
25	-30	7.109313
30	-30	7.523857
35	-30	8.488558
40	-30	10.309782
40	-35	11.108113
35	-35	9.396422
30	-35	8.592485
25	-35	8.185952
20	-35	9.408973
15	-35	12.281675
10	-35	15.320743
5	-35	21.272691
0	-35	26.547313
-5	-35	34.979427
-10	-35	49.023303
-15	-35	69.72686
-20	-35	102.28987
-25	-35	149.992575
-30	-35	308.632128
-35	-35	1040.657049
-40	-35	6086.305455
-40	-40	50988.939032
-35	-40	3382.778836
-30	-40	654.916968
-25	-40	243.540936
-20	-40	146.13365
-15	-40	96.936352
-10	-40	62.255818
-5	-40	43.355808
0	-40	34.440692
5	-40	29.942467
10	-40	23.865274
15	-40	16.474822
20	-40	14.626798
25	-40	12.81075
30	-40	11.557831
35	-40	11.737198
40	-40	12.526979

