250	0.03
252	0.04
254	0.04
256	0.05
258	0.05
260	0.05
262	0.04
264	0.06
266	0.06
268	0.06
270	0.04
272	0.02
274	0.02
276	0.03
278	0.04
280	0.04
282	0.02
284	0.01
286	0
288	0
290	0.01
292	0.02
294	0.02
296	0.01
298	0.01
300	0.05
302	0.03
304	0.02
306	-0.01
308	-0.01
310	0
312	0.02
314	0.01
316	0.02
318	0.02
320	0.02
322	0.02
324	0.02
326	0.02
328	0.02
330	0.03
332	0.05
334	0.05
336	0.06
338	0.07
340	0.09
342	0.09
344	0.12
346	0.16
348	0.24
350	0.31
352	0.39
354	0.56
356	0.76
358	1.02
360	1.51
362	2.19
364	3.27
366	4.64
368	6.51
370	9.14
372	12.53
374	16.76
376	21.52
378	26.71
380	32.07
382	37.17
384	42.06
386	46.35
388	49.81
390	52.51
392	54.68
394	56.76
396	58.48
398	60.22
400	61.92
402	63.86
404	65.48
406	67.32
408	68.78
410	70.41
412	71.64
414	73.08
416	74.37
418	75.63
420	76.67
422	77.51
424	78.12
426	78.25
428	78.32
430	78.17
432	78.17
434	77.86
436	77.49
438	77.03
440	76.65
442	76.41
444	75.94
446	75.58
448	75.29
450	75.17
452	75.18
454	75.02
456	75.3
458	75.42
460	75.65
462	75.82
464	76.12
466	76.35
468	76.69
470	76.98
472	77.58
474	77.93
476	78.65
478	79.19
480	79.86
482	80.51
484	81.16
486	81.81
488	82.27
490	82.83
492	83.28
494	83.92
496	84.53
498	85.03
500	85.28
502	85.48
504	85.8
506	85.92
508	85.97
510	85.67
512	85.59
514	85.27
516	85.27
518	85.15
520	85.07
522	84.77
524	84.32
526	83.76
528	83.44
530	83.07
532	83
534	82.6
536	82.04
538	81.36
540	80.83
542	80.64
544	80.36
546	80.16
548	79.79
550	79.42
552	79.3
554	79.09
556	79.03
558	78.89
560	78.95
562	79
564	78.73
566	78.73
568	78.66
570	78.77
572	78.84
574	79.04
576	79.32
578	79.4
580	79.62
582	79.69
584	79.97
586	80.04
588	80.36
590	80.54
592	80.9
594	81.29
596	81.64
598	82.09
600	82.46
602	82.78
604	82.96
606	83.32
608	83.75
610	84.29
612	84.58
614	84.93
616	85.15
618	85.62
620	86.03
622	86.43
624	86.8
626	87.01
628	87.07
630	86.99
632	87.16
634	87.52
636	87.74
638	88
640	88.16
642	88.32
644	88.44
646	88.42
648	88.29
650	88.13
652	88.09
654	87.95
656	88.27
658	88.18
660	88.35
662	87.79
664	87.48
666	87.18
668	87
670	86.93
672	86.83
674	87.03
676	86.55
678	86.11
680	85.6
682	85.76
684	85.91
686	85.81
688	85.45
690	85.04
692	84.64
694	84.33
696	84.13
698	83.84
700	83.92
702	83.55
704	83.17
706	82.79
708	82.73
710	82.82
712	82.65
714	82.44
716	82
718	81.49
720	81.13
722	80.88
724	80.81
726	80.57
728	80.51
730	80.48
732	80.51
734	80.19
736	80.09
738	80.16
740	80.37
742	80.06
744	79.79
746	79.37
748	79.16
750	78.82
752	79.05
754	79.2
756	79.06
758	78.68
760	78.66
762	78.9
764	78.91
766	78.76
768	79.04
770	79.1
772	79.24
774	78.83
776	79.23
778	79.34
780	79.42
782	79.02
784	78.93
786	78.85
788	78.97
790	79.07
792	79.23
794	79.21
796	78.85
798	79.09
800	79.35
802	79.81
804	80.05
806	79.92
808	79.98
810	79.54
812	80.12
814	80.2
816	80.72
818	80.6
820	80.89
822	81.17
824	81.49
826	81.42
828	81.21
830	81.09
832	81.61
834	81.58
836	81.81
838	81.75
840	82.23
842	82.48
844	82.61
846	82.89
848	83.1
850	83.31
852	83.46
854	83.61
856	83.87
858	84.03
860	84.15
862	84.31
864	84.43
866	84.6
868	84.77
870	84.92
872	85.04
874	85.12
876	85.22
878	85.37
880	85.43
882	85.57
884	85.64
886	85.68
888	85.75
890	85.81
892	85.85
894	85.94
896	86
898	86.11
900	86.17
902	86.23
904	86.3
906	86.39
908	86.43
910	86.52
912	86.54
914	86.59
916	86.63
918	86.67
920	86.69
922	86.74
924	86.71
926	86.72
928	86.7
930	86.71
932	86.7
934	86.66
936	86.6
938	86.56
940	86.51
942	86.51
944	86.49
946	86.45
948	86.39
950	86.33
952	86.25
954	86.22
956	86.16
958	86.09
960	86.03
962	85.96
964	85.89
966	85.82
968	85.72
970	85.69
972	85.58
974	85.54
976	85.44
978	85.37
980	85.3
982	85.17
984	85.09
986	85.02
988	84.92
990	84.86
992	84.74
994	84.65
996	84.55
998	84.43
1000	84.36
1002	84.26
1004	84.17
1006	84.04
1008	83.88
1010	83.77
1012	83.66
1014	83.51
1016	83.38
1018	83.3
1020	83.17
1022	83.03
1024	82.95
1026	82.85
1028	82.74
1030	82.62
1032	82.53
1034	82.43
1036	82.26
1038	82.12
1040	82.02
1042	81.87
1044	81.77
1046	81.63
1048	81.54
1050	81.43
1052	81.33
1054	81.25
1056	81.18
1058	81.06
1060	80.98
1062	80.86
1064	80.77
1066	80.66
1068	80.57
1070	80.47
1072	80.38
1074	80.27
1076	80.19
1078	80.08
1080	80.02
1082	79.92
1084	79.84
1086	79.76
1088	79.7
1090	79.59
1092	79.52
1094	79.46
1096	79.4
1098	79.3
1100	79.26
1102	79.17
1104	79.09
1106	78.98
1108	78.9
1110	78.81
1112	78.73
1114	78.63
1116	78.58
1118	78.49
1120	78.43
1122	78.36
1124	78.31
1126	78.27
1128	78.22
1130	78.17
1132	78.12
1134	78.06
1136	78.02
1138	77.96
1140	77.91
1142	77.86
1144	77.79
1146	77.75
1148	77.69
1150	77.64
1152	77.58
1154	77.56
1156	77.51
1158	77.47
1160	77.44
1162	77.42
1164	77.37
1166	77.34
1168	77.31
1170	77.28
1172	77.24
1174	77.21
1176	77.19
1178	77.16
1180	77.11
1182	77.07
1184	77.05
1186	77.03
1188	77.01
1190	76.99
1192	76.98
1194	76.94
1196	76.92
1198	76.91
1200	76.91
1202	76.9
1204	76.88
1206	76.85
1208	76.85
1210	76.84
1212	76.83
1214	76.84
1216	76.83
1218	76.8
1220	76.78
1222	76.78
1224	76.76
1226	76.74
1228	76.72
1230	76.71
1232	76.68
1234	76.67
1236	76.68
1238	76.68
1240	76.66
1242	76.69
1244	76.69
1246	76.7
1248	76.71
1250	76.73
1252	76.73
1254	76.73
1256	76.72
1258	76.74
1260	76.72
1262	76.73
1264	76.72
1266	76.72
1268	76.72
1270	76.72
1272	76.71
1274	76.73
1276	76.72
1278	76.74
1280	76.73
1282	76.73
1284	76.73
1286	76.73
1288	76.73
1290	76.74
1292	76.72
1294	76.74
1296	76.75
1298	76.74
